"unique_id","version"
"AKSSecurityPatchedVHD_8a0502dfab322cdd/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.20","2024.06.20"
"AKSSecurityPatchedVHD_e13caee3869058b/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.20","2024.06.20"
"AKSSecurityPatchedVHD_83890be58293b3b5/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.20","2024.06.20"
"AKSSecurityPatchedVHD_39e5732c3b033f85/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.20","2024.06.20"
"AKSSecurityPatchedVHD_ac66c7a66da30a65/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.20","2024.06.20"
"AKSSecurityPatchedVHD_9bfe981e8545c08a/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.20","2024.06.20"
"AKSSecurityPatchedVHD_b12f7767caaadd5f/images/AKSCBLMariner-V2gen2-202405.20.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_510fac6c52900f93/images/AKSCBLMariner-V2gen2-202402.07.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_e36f4f5ef694609/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_4e3d671903b76ec5/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_a58cfb46cdf3d7d3/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_a22db39bf7fbfa10/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_cb571c913daf8864/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_6b4ad24353f8f805/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_f91dce4d60e797e5/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_919b9b36f95df63b/images/AKSCBLMariner-V2gen2-202405.20.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_b846cc105ac77d57/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_580f7ad52661f61d/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_4669153fabf07fa5/images/AKSCBLMariner-V2gen2-202405.20.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_aebafaffb42073e7/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_eb78763fd9db6ca9/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_986918558acdc393/images/AKSCBLMariner-V2-202405.20.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_24e21b96a92dab1a/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_36b9e396d29e9e4d/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_7072d542d14935d9/images/AKSCBLMariner-V2gen2-202402.07.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_63a6f56ef71c4647/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_baf128995e93d84/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_634865a9a4dd47e7/images/AKSCBLMariner-V2gen2-202405.20.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_634865a9a4dd47e7/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_48605d3097d697f3/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_e9871b4abec59409/images/AKSCBLMariner-V2gen2-202402.07.0/versions/2024.06.19","2024.06.19"
"AKSSecurityPatchedVHD_69c39c4b036d32bb/images/AKSCBLMariner-V2gen2-202402.19.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_14ee7998f8d9e1e3/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_14ee7998f8d9e1e3/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_440937654675e49f/images/AKSUbuntu-2204containerd-202405.27.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_7a8daacd54a16a35/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_ff2ee5e4b886af61/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_d99374c992bc7d8d/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_545df03b5c033629/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_28597902d87b8442/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_5e8c5830fac5a7c5/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_3335712149a07c5/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_dfc02928d63ab507/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_12a04d055e903978/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_cf87c4c27adb4085/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_8aa417ee0ce16e76/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_22530940be769913/images/AKSCBLMariner-V2-202404.09.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_c25f0d9c101444c9/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_49df15f3817c8153/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_97ce7cdabb003473/images/AKSCBLMariner-V2gen2fips-202404.16.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_97ce7cdabb003473/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_309e608840a71930/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_965c7a701496ca77/images/AKSCBLMariner-V2gen2-202405.20.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_ef14ce128410200f/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_4719541a2c3d89ab/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_3459b16781059dbb/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.06.18","2024.06.18"
"AKSSecurityPatchedVHD_6a63efb5e129ca9d/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_6a63efb5e129ca9d/images/AKSCBLMariner-V2gen2-202405.20.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_98afad1068bf4011/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_e72c9e2f245a355f/images/AKSCBLMariner-V2gen2-202403.13.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_dfd77579eb5b617b/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_e42cc1b502a7d571/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_ef8a9fdb5786af81/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_bc2358e4d3519f17/images/AKSCBLMariner-V2gen2-202311.07.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_7cd8d95f52b5b8a3/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_691b7b3749a971c1/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_7e7e8898e1d0d9b/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_4835e1b63adbda3d/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_4835e1b63adbda3d/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_455dede01683c6fd/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_e2f7baf338d316d/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_83977e868753fb3d/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_c9a0373ebf6e0388/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_2dacbf4abeab71be/images/AKSCBLMariner-V2gen2-202405.20.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_8ff4efd6941c05b4/images/AKSUbuntu-2204gen2containerd-202401.03.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_ce798a16fee21bbf/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_fd974c2474b5ce5d/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_11d0579895857c15/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_79f452a2c8ec7a4b/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_b98c411e40e17aa9/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_e0dc87f07baa52b9/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_cc17d24b3d29d56b/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_cc17d24b3d29d56b/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_493995370aa64047/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_2cab7d970e4a040f/images/AKSCBLMariner-V2gen2TL-202405.27.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_e20b0decf3241d5b/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_827aa5b9def5cecb/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_fe05b2765f7b1ff5/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_f0e721084f99cb35/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_f0e721084f99cb35/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_6e2ee9c1c2a85117/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.06.17","2024.06.17"
"AKSSecurityPatchedVHD_178c358312118091/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.16","2024.06.16"
"AKSSecurityPatchedVHD_8092f062b5c589d9/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.16","2024.06.16"
"AKSSecurityPatchedVHD_4e8b851e2ef3d36d/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.16","2024.06.16"
"AKSSecurityPatchedVHD_19bb3629683409c3/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.16","2024.06.16"
"AKSSecurityPatchedVHD_f840d25856435bbf/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.16","2024.06.16"
"AKSSecurityPatchedVHD_49d2614b5592e05a/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.16","2024.06.16"
"AKSSecurityPatchedVHD_1eb7479f187658e1/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.16","2024.06.16"
"AKSSecurityPatchedVHD_de116d9b7945e37/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.16","2024.06.16"
"AKSSecurityPatchedVHD_beb11bbbae54aa87/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.06.16","2024.06.16"
"AKSSecurityPatchedVHD_ae34be53bc5b8848/images/AKSCBLMariner-V2gen2-202403.25.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_6595845f1627d42f/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_71f8fe9e44f6ac5a/images/AKSUbuntu-2204containerd-202312.06.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_c223d011199432/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_657f21ec6467485c/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_d1683643f4c3b039/images/AKSCBLMariner-V2gen2fips-202404.16.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_76d33660cd4bf498/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_13b529dd45f00f2/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_e2048967cbf2158f/images/AKSCBLMariner-V2-202405.03.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_be5cfb914e2689b1/images/AKSCBLMariner-V2-202404.16.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_4ba86b71030628e0/images/AKSCBLMariner-V2-202402.26.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_ed94ac5758d3c5b5/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_8644f45a56631069/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.15","2024.06.15"
"AKSSecurityPatchedVHD_be8abba7a0a905c8/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.14","2024.06.14"
"AKSSecurityPatchedVHD_f4f5242167e401c5/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.14","2024.06.14"
"AKSSecurityPatchedVHD_1eb7479f187658e1/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.14","2024.06.14"
"AKSSecurityPatchedVHD_186e9920df0bc93/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.06.14","2024.06.14"
"AKSSecurityPatchedVHD_4ed8efee9b318019/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_4f790bc321955719/images/AKSCBLMariner-V2-202405.03.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_17c6dcc0b63130c9/images/AKSCBLMariner-V2-202405.03.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_d530b2224588f91d/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_4e3d671903b76ec5/images/AKSCBLMariner-V2gen2-202405.27.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_55c08168334a8ed3/images/AKSCBLMariner-V2-202405.03.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_c9c2b00179726ed9/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_7dbf714928904a1f/images/AKSCBLMariner-V2gen2TL-202405.20.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_5898a385326c1fd/images/AKSCBLMariner-V2-202405.20.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_986918558acdc393/images/AKSCBLMariner-V2gen2-202405.20.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_dc7c069944447359/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.13","2024.06.13"
"AKSSecurityPatchedVHD_510fac6c52900f93/images/AKSCBLMariner-V2gen2-202402.07.0/versions/2024.06.12","2024.06.12"
"AKSSecurityPatchedVHD_7dbf714928904a1f/images/AKSCBLMariner-V2gen2TL-202405.20.0/versions/2024.06.12","2024.06.12"
"AKSSecurityPatchedVHD_e9871b4abec59409/images/AKSCBLMariner-V2gen2-202402.07.0/versions/2024.06.12","2024.06.12"
"AKSSecurityPatchedVHD_89cfd68f5ebc9385/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.11","2024.06.11"
"AKSSecurityPatchedVHD_e011a1078ab9a1c3/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.11","2024.06.11"
"AKSSecurityPatchedVHD_4719541a2c3d89ab/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.11","2024.06.11"
"AKSSecurityPatchedVHD_4e3d671903b76ec5/images/AKSCBLMariner-V2-202405.27.0/versions/2024.06.09","2024.06.09"
"AKSSecurityPatchedVHD_24084fcf94781532/images/AKSCBLMariner-V2gen2-202402.26.0/versions/2024.06.09","2024.06.09"
"AKSSecurityPatchedVHD_6273c295adae9432/images/AKSCBLMariner-V2gen2-202405.03.0/versions/2024.06.09","2024.06.09"
"AKSSecurityPatchedVHD_6a63efb5e129ca9d/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_715350025e84e5e8/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_715350025e84e5e8/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_4174e95ab3059ddb/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_4174e95ab3059ddb/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_592736f08d29a72c/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_acb23f6e951cc390/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_acb23f6e951cc390/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_b27d18471aa0f1d7/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_26c35ea742a3c9d9/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f3412a485c7cdc03/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_60a32db611cd4d37/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ea1690179d8b9d47/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_fac7376ea6cb321/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_c3a5b24b53971ddf/images/AKSUbuntu-2204containerd-202402.26.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_192d7c9d4586eea7/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_1aeb4df2357c53a1/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_c875467bd7cd31c1/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_7b89d4a9842a1f84/images/AKSUbuntu-2204containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_99a917dca2512cfa/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_ecfe3b77b8118e75/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e048b939cfb522f9/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_619bbd85801318d5/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_571fca7ba962a6d2/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_20ec8589eaef6ba7/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_f65aef28a2054d9/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_72263adcc5e7e71c/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_548e7ba14691d13/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_436582bf91883899/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_6640f76e350d6e2d/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_c20befee20ece1bf/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_c20befee20ece1bf/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3118a31d0e5b4763/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_a8ed5ff32684da4e/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_9bd91183a177ba97/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_603bf9065ab625c1/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_40e1f0c871f31541/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_986c8823ba8e82e0/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_49de82001cf18c41/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_16b3c015be79b5b5/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_eaaec9fb3e80e37/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_2dbeb8af1cc6b558/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_a1aecb3bb7e03dd8/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_cc51ff9a139ac194/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_9c4c83109c7c82da/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_97b6c0809f5b073d/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_1fda32aba2b6f04b/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_55ec8bb1ff82b624/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_a6b6f8bd769d2c97/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_bf76bfca5a1e7ce3/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_3459b16781059dbb/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_6120074e0c1a80db/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_8d68dfdfeef00cbb/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_904373a95a15abad/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_e821c42a45e02eed/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_7805ff5cf6e1c24f/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_7805ff5cf6e1c24f/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_72be8306e5e480e7/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_c50d97b404b4f28f/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_2352b72d5f10e3af/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.06.08","2024.06.08"
"AKSSecurityPatchedVHD_1f4745af04a0ab41/images/AKSUbuntu-2204gen2containerd-202405.27.0/versions/2024.06.08","2024.06.08"
